,,,,,,,X,,,,,,,Y,
Energy,Dispersion,SigmaXY,ThetaPhi,Emittance,Focus,Plane,FWHM X,mean X,stdev X,FWHM Y,mean Y,stdev Y
69.395,1.081,0.1,0.01,0.0005,positive,5,3.4020701312573514,50.05400995954917,1.444738462399079,3.398311438830156,50.0588293224977,1.4431422791023254,
98.736,1.311,15.0,0.01,0.3,positive,3,36.67472549579266,49.971178029794636,15.57445451664373,36.51548848739709,49.96596944100912,15.506832209698102,
157.141,1.335,0.5,0.01,0.0155,positive,3,1.5400912051567492,50.05021853858724,0.6540220847446702,1.5271182803923606,50.0491429150594,0.6485129439410399,
234.635,0.666,15.0,0.01,0.3,positive,1,35.702316478971404,49.97154113050219,15.161506913101498,36.48928360853853,49.884670579407995,15.495703927526128,
69.395,1.081,1.0,0.01,0.015,positive,5,4.312674610013038,50.04485721760786,1.831439871756853,4.294575114094652,50.03970142198951,1.8237536581003277,
234.635,0.666,0.01,11.0,0.011,positive,1,-6.6523983017067145,50.05521301121576,-2.8250374986014584,-6.7805266622417895,50.016077110481866,-2.8794490666900754,
195.932,1.106,0.1,1.0,0.01,positive,3,1.1421059903964783,50.051858744094716,0.48501188652814603,1.1275269259087046,50.05650527789621,0.478820675177809,
127.977,1.382,1.0,0.01,0.02,positive,1,2.5160534974067343,50.05897550487612,1.068478638273626,2.5007819452559037,50.054899357122956,1.0619933519856903,
234.635,0.666,7.0,0.01,0.217,positive,1,17.1362322519999,50.032121759293304,7.277149758790514,17.222307653410205,49.94114524344083,7.313702927386702,
157.141,1.335,0.01,3.0,0.015,positive,5,-5.062967245239896,50.04776136781671,-2.1500625298283915,-5.075920118444496,50.0357610838118,-2.1555631554461083,
69.395,1.081,7.0,0.01,0.217,positive,3,17.18865719596987,49.99674276878014,7.29941277219716,17.429595331189596,50.08892798193365,7.401730648543229,
127.977,1.382,0.1,0.01,0.002,positive,1,-0.4956242867172154,50.04720467048086,-0.21047404735740421,-0.4900717188243609,50.051016144567704,-0.20811606880599665,
157.141,1.335,0.01,1.0,0.015,positive,4,-1.7986527925117521,50.04619780927308,-0.7638240158449772,-1.7964945531100345,50.05621029894656,-0.7629074881561213,
127.977,1.382,0.01,3.0,0.03,positive,1,-1.8917777999694159,50.05010532418033,-0.8033709019744419,-1.9130419139128463,50.05330846398893,-0.8124010166098379,
69.395,1.081,1.0,0.01,0.02,positive,4,3.66924221736067,50.049914599156544,1.5581969667745328,3.6815686996378667,50.05171048081923,1.563431586392843,
98.736,1.311,0.01,7.0,0.035,positive,2,-6.066664163188024,50.03958939525713,-2.5762969947290744,-6.059545752092823,50.04853507242546,-2.5732740581335243,
157.141,1.335,0.01,1.0,0.03,positive,1,0.7173328422901812,50.050538282543734,0.3046258035884921,-0.7219481380572705,50.050792275169876,-0.30658575592715753,
195.932,1.106,0.01,7.0,0.14,positive,1,4.3124322922788645,50.05423254127652,1.8313369680137865,4.290658200434885,50.058459833786465,1.8220902838605764,
127.977,1.382,11.0,0.01,0.22,positive,4,26.647493214555087,50.117821950624645,11.316244782807495,26.898678986387385,50.1491686053508,11.422914466785878,
195.932,1.106,0.01,1.0,0.03,positive,1,0.6885907280265131,50.04986571013826,0.29242004757368484,0.6847685621993604,50.04823484315312,0.2907969093763209,
69.395,1.081,0.01,1.0,0.005,positive,3,2.2298089258612714,50.05715590083218,0.9469207261174076,2.2402756778234654,50.04598547879329,0.9513655842634048,
127.977,1.382,0.01,3.0,0.09,positive,4,-4.3606575905690015,50.06333496955175,-1.851816540924495,-4.364875536168994,50.05495271194987,-1.8536077527471522,
234.635,0.666,0.1,0.01,0.002,positive,3,-0.6283644650673801,50.05162905216183,-0.26684409082188726,-0.6337253061997642,50.05112775391273,-0.26912064982154077,
98.736,1.311,0.01,0.5,0.0075,positive,2,1.0058482881607544,50.05305327673133,0.4271480754886846,1.0200095002837972,50.05442457182594,0.4331618397671977,
157.141,1.335,0.5,0.01,0.0075,positive,5,1.985140521563594,50.037439843840566,0.8430187368624061,1.9764883282199346,50.05675248931963,0.8393444573721482,
157.141,1.335,0.01,7.0,0.217,positive,1,4.330401008213021,50.05281815697023,1.8389676440517329,4.314826674748154,50.051023552367546,1.8323537772839114,
195.932,1.106,7.0,0.01,0.217,positive,3,16.92754450797074,50.073699466058216,7.1885274791790135,17.146400841714364,50.044279041476685,7.281467998010177,
98.736,1.311,1.0,0.01,0.031,positive,1,2.5494718280623156,50.045938413302224,1.082670217454695,2.579784388350189,50.058054469023205,1.095542886168757,
157.141,1.335,0.01,15.0,0.225,positive,2,12.90674570069542,50.074317092248116,5.481036903641677,13.058232025215528,50.082708509112294,5.545367770178158,
195.932,1.106,0.01,1.0,0.01,positive,2,0.9905279564259472,50.04561218652146,0.42064207424237604,-0.993787807774857,50.0481371617033,-0.42202641743454095,
69.395,1.081,3.0,0.01,0.09,positive,3,7.704785445214848,50.059838129759555,3.2719489745264347,7.643924201032152,50.060166394973656,3.2461033637812773,
98.736,1.311,1.0,0.01,0.015,positive,3,2.843405543434613,50.044718244087356,1.207493436145156,2.856745650019631,50.05920314404349,1.2131585060385728,
127.977,1.382,0.01,0.1,0.003,positive,3,1.0434814406427393,50.050511960480414,0.44312953993661425,1.0485774965617103,50.051661996412285,0.44529365405202576,
157.141,1.335,0.01,15.0,0.45,positive,1,-9.16851581860843,50.10639657011285,-3.893543323682873,-9.110756825506801,50.051138400072325,-3.869015128888569,
234.635,0.666,0.01,15.0,0.015,positive,3,-16.43293572422199,50.05632238696686,-6.978484679897228,-16.369453429515318,50.13880731914018,-6.951526002002429,
157.141,1.335,0.01,3.0,0.09,positive,5,-5.063373212750052,50.090068657280504,-2.1502349298242107,-5.04985016579406,50.0502654683828,-2.1444921716468746,
69.395,1.081,7.0,0.01,0.07,positive,3,17.259183715711465,50.02821681577152,7.329362882500197,17.081521528127865,50.05014717247119,7.253916055770285,
98.736,1.311,0.01,11.0,0.22,positive,2,9.454669580438697,50.05154207677182,4.015062672175428,9.560864295194865,50.049384345335945,4.060159799216437,
234.635,0.666,1.0,0.01,0.02,positive,3,2.514641998786152,50.03433287250476,1.0678792248964464,2.533835513191489,50.06486760051831,1.0760300293831702,
234.635,0.666,15.0,0.01,0.075,positive,5,37.976631644966496,49.42744639393072,16.127327860101282,36.94580152204428,50.11627050670385,15.689570885868982,
127.977,1.382,15.0,0.01,0.225,positive,2,36.59186137428881,49.99504531283236,15.539265064671653,36.102046400310776,50.11760728461948,15.33125802629131,
98.736,1.311,0.01,3.0,0.015,positive,2,2.781953292077285,50.049288455928654,1.1813968456248025,2.7826724322139333,50.0551321477277,1.1817022389221732,
69.395,1.081,1.0,0.01,0.01,positive,1,2.623299732216371,50.059337605861344,1.1140223085681888,2.627129047725917,50.052616635336356,1.115648482981959,
69.395,1.081,0.01,0.1,0.0015,positive,5,3.3987068068386126,50.062247809455464,1.4433101778658963,3.4161629512818035,50.045527956907485,1.450723182980212,
69.395,1.081,0.01,0.5,0.0155,positive,4,2.713333687821094,50.05311959302245,1.1522565346615823,2.725760302816557,50.04170476483776,1.1575336770921338,
127.977,1.382,0.5,0.01,0.0075,positive,3,-1.6468217079433678,50.05361184723791,-0.699346741949791,-1.6500312882986208,50.04867032496416,-0.7007097368348143,
157.141,1.335,0.01,0.5,0.015,positive,2,0.7312846516371901,50.04971618619731,0.31055064193867427,0.7280078649327716,50.048432959870304,0.30915910690197534,
157.141,1.335,0.01,11.0,0.33,positive,3,-12.084458176076216,50.036555995301846,-5.131840570781475,-12.112683332785785,50.06060219643102,-5.143826793267277,
69.395,1.081,0.5,0.01,0.01,positive,5,3.651236496124632,50.04184539708212,1.5505505758980092,3.6354968927372666,50.04958567463923,1.5438665248587,
69.395,1.081,0.01,0.1,0.0001,positive,2,1.2867335222948448,50.04899721153333,0.5464300672222036,1.2963801791990675,50.04492797581392,0.5505266600981261,
69.395,1.081,0.01,0.1,0.002,positive,5,3.39153114930248,50.060978653689475,1.4402629307382706,3.4221840403522337,50.04998506621779,1.4532801258502777,
195.932,1.106,0.01,0.5,0.005,positive,1,-0.41195425853437945,50.05112250895144,-0.17494235541633235,-0.41153049541024694,50.050263364104104,-0.17476239825473372,
234.635,0.666,3.0,0.01,0.045,positive,3,-7.483008147096344,50.093762151060766,-3.1777680257755834,-7.356511634353232,50.08843780010955,-3.1240494455381485,
195.932,1.106,0.01,1.0,0.03,positive,5,2.0481744170909923,50.04816164554178,0.8697869955371974,2.021539411803229,50.04930691090995,0.8584760539337646,
195.932,1.106,0.01,0.5,0.0075,positive,2,-0.6402119351925328,50.051203351500654,-0.2718752909769547,-0.635697767487891,50.04892820404413,-0.26995828413788475,
195.932,1.106,0.01,0.5,0.0005,positive,1,-0.41127030142649335,50.04955652693752,-0.17465190310280845,-0.411841383788011,50.04998652344072,-0.17489442151690632,
157.141,1.335,0.01,15.0,0.225,positive,4,20.20286911989211,49.90826766297597,8.579441617076656,20.349354714648168,50.048470356848505,8.641648851133077,
234.635,0.666,0.5,0.01,0.0025,positive,3,1.366719789309753,50.05470859743927,0.5803973965133994,1.3735785743468663,50.052298384556074,0.5833100791349016,
234.635,0.666,0.01,0.5,0.015,positive,1,-0.39070282084913016,50.05085853762304,-0.16591762393796933,-0.39632655775281384,50.04880435363898,-0.16830582544284603,
234.635,0.666,0.01,1.0,0.015,positive,3,1.2561967635032167,50.04744337358291,0.5334621893592733,1.2607421973171382,50.05112819646881,0.5353924738054774,
234.635,0.666,7.0,0.01,0.007,positive,3,17.041799089160456,50.07495819211304,7.237047345490256,17.0688252807155,50.143752769276844,7.248524410020172,
195.932,1.106,0.1,0.01,0.0031,positive,3,0.7340716846853202,50.05475751063626,0.3117341959764397,0.7383685809051823,50.05190113800433,0.3135589353257951,
127.977,1.382,0.01,15.0,0.3,positive,2,12.808290912142503,50.025929712504514,5.439226648608163,12.980369469075532,50.06904576524989,5.512302305535727,
127.977,1.382,0.01,3.0,0.015,positive,3,3.5441689177283022,50.05029003504901,1.5050827746425608,3.503838501482407,50.04273151454356,1.4879558779864137,
234.635,0.666,1.0,0.01,0.03,positive,2,2.5060441837750806,50.048290700674,1.0642280379544253,2.520617062603483,50.040404788951676,1.0704166224747251,
195.932,1.106,15.0,0.01,0.15,positive,5,35.932023468506095,50.11506947742574,15.259055320411964,36.63289326612626,50.24608721991325,15.556689853119696,
98.736,1.311,1.0,0.01,0.01,positive,1,2.536876015638647,50.053092436197964,1.0773212228803495,2.525706146258558,50.05558010773189,1.0725777757170707,
69.395,1.081,15.0,0.01,0.15,positive,3,36.533605233931205,50.01715947907592,15.51452574907899,36.39555140112709,49.9510914809813,15.45589918512277,
195.932,1.106,0.01,1.0,0.02,positive,4,1.658913213051273,50.04556859304881,0.70448157510246,1.667583762446402,50.053808705545485,0.7081636497564133,
157.141,1.335,0.1,0.01,0.0005,positive,2,-0.6347919116374383,50.04877260474574,-0.26957359930246233,-0.6384519499752451,50.05086743562042,-0.2711278877081897,
98.736,1.311,0.01,1.0,0.03,positive,2,1.2801268036894111,50.05268466191699,0.5436244282696667,1.2757944767230638,50.05677674405545,0.5417846427395379,
157.141,1.335,0.01,11.0,0.33,positive,2,-9.405856375121163,50.11060072471017,-3.9943334360120444,-9.430696044430919,50.102499324157286,-4.004881962133055,
157.141,1.335,0.01,11.0,0.055,positive,3,-12.145327268098344,50.05730147997168,-5.157689514225558,-12.194833983232398,50.099496117385584,-5.178713259398844,
234.635,0.666,11.0,0.01,0.011,positive,5,26.7051399227797,49.8523936685468,11.340725294198956,26.784323812722093,50.061182436668126,11.374351882419777,
69.395,1.081,15.0,0.01,0.225,positive,5,36.206561652403764,50.03684526648418,15.375641945134944,36.50108891991501,49.93931793868695,15.50071722435664,
127.977,1.382,0.01,0.1,0.0015,positive,1,-0.42497828752759503,50.050744702955996,-0.1804731983725136,-0.4229082358403116,50.05080178623111,-0.1795941208766399,
98.736,1.311,0.1,0.01,0.0005,positive,4,-1.8525998276964029,50.0465684247574,-0.7867334073791417,-1.8663093781048103,50.05056831037896,-0.7925553669546502,
69.395,1.081,15.0,0.01,0.015,positive,2,36.30409254702673,49.99499685715243,15.41705985520075,36.283370888005784,49.98750414922813,15.408260101921941,
195.932,1.106,0.01,7.0,0.21,positive,5,11.399752251413773,50.0186071631799,4.841070261344392,11.157884926467384,50.00879934930345,4.738357791093674,
69.395,1.081,0.01,3.0,0.06,positive,1,-2.0208611576649913,50.044432687018194,-0.8581880234690807,-2.0204001193494956,50.05518373264358,-0.857992236856419,
157.141,1.335,15.0,0.01,0.075,positive,4,36.392543013442705,50.13050829136869,15.454621629625747,36.512683181646125,50.03565701622649,15.505640895891847,
98.736,1.311,11.0,0.01,0.341,positive,3,26.722127497459994,50.04375310823499,11.34793931436215,26.87928755705585,50.090074874166994,11.414679614853002,
195.932,1.106,3.0,0.01,0.003,positive,5,7.501551175957105,50.066747393104805,3.1856425921339837,7.476069799837136,50.045067428861735,3.1748215559016204,
234.635,0.666,0.01,0.5,0.005,positive,4,1.0473790497607378,50.049503266576885,0.44478471622249777,1.0562557605656988,50.04811922281868,0.44855434031157587,
195.932,1.106,0.01,11.0,0.22,positive,5,17.604896623349962,50.053073462750284,7.476174886763191,17.39110698822892,50.03923683446457,7.3853860150454045,
127.977,1.382,1.0,0.01,0.015,positive,1,2.4986248292366655,50.048910430917175,1.0610773013575103,2.525616842358146,50.052547317014984,1.0725398515195117,
127.977,1.382,0.01,1.0,0.03,positive,4,1.991948896777297,50.04485906992397,0.8459100122206968,1.994141268883462,50.056885055272886,0.8468410348579336,
157.141,1.335,3.0,0.01,0.015,positive,1,-7.422067170616648,50.01827540687549,-3.1518885555531884,-7.366938025246156,50.03491867233354,-3.1284771637702375,
195.932,1.106,0.01,3.0,0.06,positive,4,4.086954555111753,50.0596029868898,1.7355845741089493,4.043029376511881,50.03577058155114,1.7169311094410908,
127.977,1.382,0.01,11.0,0.165,positive,2,-9.561717003426553,50.055217215238144,-4.060521914144111,-9.542207767343053,50.082504814940165,-4.052237033864045,
234.635,0.666,15.0,0.01,0.225,positive,1,36.159919208435,50.07812685716172,15.355834554286988,35.91512943245357,50.027401225463684,15.251881022784765,
195.932,1.106,0.01,7.0,0.217,positive,3,-7.760548329302819,50.032969612083264,-3.295629492654501,-7.774007828517458,50.07107624902763,-3.3013452643610743,
127.977,1.382,0.01,3.0,0.03,positive,3,3.5241529635241404,50.04082151361713,1.4965827091575252,3.5248198492586926,50.04582876405503,1.4968659118645713,
98.736,1.311,0.01,0.5,0.0155,positive,4,1.9770821209477487,50.05606843677045,0.8395966200729356,1.965688641183515,50.0459453459808,0.8347582135143176,
98.736,1.311,0.01,0.1,0.0031,positive,5,-2.37948435051722,50.04305414787974,-1.0104825677413027,-2.376613765785691,50.04758014063685,-1.0092635322684267,
234.635,0.666,0.01,11.0,0.165,positive,4,15.183374565738411,49.96102427440669,6.44784039652557,14.667065060545372,49.95011665117806,6.228582070895776,
234.635,0.666,0.01,3.0,0.093,positive,4,4.1510415817387205,50.04495923127555,1.7628000601914051,4.158026371835314,50.04085847062234,1.765766252690383,
98.736,1.311,0.01,15.0,0.465,positive,1,9.25617954601238,50.0676029562508,3.9307709979668677,9.259140980027906,50.041081918612385,3.932028613906874,
157.141,1.335,0.01,3.0,0.06,positive,5,5.16027698760263,50.0612827959376,2.19138652437686,5.063351810981082,50.046527787612355,2.1502258412523707,
195.932,1.106,0.01,15.0,0.015,positive,1,9.291712763484622,50.10264203902717,3.9458606945322834,9.202578916617373,50.04122269240217,3.908008712679367,
234.635,0.666,0.1,1.0,0.01,positive,5,-1.8410631170329872,50.0842350303741,-0.7818341757401848,-1.8810313046579246,50.02325052597636,-0.7988072467546817,
98.736,1.311,7.0,0.01,0.105,positive,4,17.31433995697144,49.951153394412835,7.352785780945915,17.379720495642317,50.15220979352011,7.380550575693187,
98.736,1.311,11.0,0.01,0.33,positive,5,26.946032345377823,49.96555802622876,11.443023758016741,27.288135220190917,50.10627791441447,11.588302709440681,
157.141,1.335,0.01,1.0,0.005,positive,1,0.6994891279470116,50.05023360425205,0.29704821129056036,0.6986059296320665,50.048506982465994,0.29667314830646613,
69.395,1.081,0.01,3.0,0.045,positive,1,-2.040533588246081,50.04571889002642,-0.8665422066613221,-2.006167442073279,50.046710061145944,-0.8519481238632916,
234.635,0.666,0.01,11.0,0.165,positive,3,12.138513763779823,50.07291804151481,5.154796060718457,11.90296038064345,50.08651011996549,5.0547648975044375,
127.977,1.382,0.01,0.5,0.0075,positive,3,1.180803298837708,50.05149239677696,0.501445260250428,1.189199121933055,50.051388646643005,0.5050106683935175,
234.635,0.666,0.01,0.5,0.0025,positive,4,1.056308962717709,50.04657367969287,0.4485769333776579,1.0551306801848925,50.03781983550136,0.44807655859728746,
127.977,1.382,0.1,0.01,0.0005,positive,2,0.7557024101456302,50.052148206253314,0.3209199975138569,0.7470306430590652,50.050858968563766,0.31723740574956055,
157.141,1.335,0.5,0.01,0.0075,positive,2,-1.3808250263368493,50.04526164833826,-0.5863873901549386,-1.3786329977639409,50.04963838066301,-0.5854565134040857,
127.977,1.382,0.1,0.01,0.001,positive,4,-1.4493369858067287,50.054403891948525,-0.6154819881971839,1.447632265738193,50.04272665079118,0.614758054076012,
195.932,1.106,0.01,0.1,0.001,positive,1,-0.2884340683404964,50.04981518456405,-0.1224877137508478,-0.28951853922419585,50.050312375839916,-0.12294825005274157,
195.932,1.106,0.01,7.0,0.105,positive,5,11.40306748100438,50.12804634891551,4.84247812171071,11.289415967744862,50.12259690332154,4.794214356949576,
157.141,1.335,0.5,0.01,0.01,positive,1,1.2887533293101932,50.05241384979362,0.5472878075888369,1.2923132353415194,50.05046028440294,0.5487995733571935,
127.977,1.382,3.0,0.01,0.003,positive,2,7.49321071450566,50.05052723256565,3.1821006941165537,7.4409381308915945,50.039256398002706,3.1599023827465578,
69.395,1.081,0.01,7.0,0.007,positive,2,6.2190309263776005,50.051394474471536,2.6410017523261424,6.209815176330111,50.07064397598707,2.637088150301559,
